job_id,dataset_path,target_col,variant,seed,lookback,hidden_dim,num_layers,dropout,lr,weight_decay,n_samples,n_pids,overall_r2,fold_r2_mean,fold_r2_std,elapsed_sec
actA_w2_s1_h20_archold_swc_only_activity_seed1024,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,swc_only_activity,1024,4,32,2,0.3,0.001,0.001,2691,110,0.3160664307733069,0.246195900440216,0.1167160867443283,55.2120304107666
actL_w6_s1_h20_archold_swc_only_activity_lkb2_seed69,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,69,2,32,2,0.3,0.001,0.001,2435,110,0.3646455078560344,0.3424567341804504,0.1125826563433164,71.47263765335083
actC_w6_s3_h20_archold_swc_only_activity_seed789,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,swc_only_activity,789,4,32,2,0.3,0.001,0.001,558,95,0.3461060711788487,0.356586480140686,0.268312852903862,15.266650915145874
actA_w2_s1_h20_archnew_swc_only_activity_seed400,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,swc_only_activity,400,4,64,2,0.2,0.001,0.001,2691,110,0.3208974489885602,0.2504201173782349,0.1160156236886556,52.05550479888916
actB_w6_s1_h12_archnew_swc_only_activity_seed69,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,swc_only_activity,69,4,64,2,0.2,0.001,0.001,3037,114,0.2699753969473557,0.1567998766899108,0.1514958078459977,54.11288237571716
actA_w2_s1_h20_archold_swc_only_activity_seed300,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,swc_only_activity,300,4,32,2,0.3,0.001,0.001,2691,110,0.3195398819193273,0.2537535429000854,0.1067630263707895,52.326977014541626
actC_w6_s5_h20_archnew_swc_only_activity_seed123,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,swc_only_activity,123,4,64,2,0.2,0.001,0.001,232,83,0.3035171654604321,0.1315208911895752,0.3935094884153387,4.992570400238037
actL_w6_s1_h20_archold_swc_only_activity_lkb8_seed2048,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,2048,8,32,2,0.3,0.001,0.001,1796,101,0.3824674909788693,0.3731330633163452,0.1870015429463564,38.71324920654297
actL_w6_s1_h20_archold_swc_only_activity_lkb6_seed1234,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,1234,6,32,2,0.3,0.001,0.001,2002,104,0.3792162680225793,0.3309925436973572,0.2503930167151866,50.013936281204224
actL_w6_s1_h20_archnew_swc_only_activity_lkb2_seed42,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,42,2,64,2,0.2,0.001,0.001,2435,110,0.3721535357014985,0.350596559047699,0.1102970629961198,78.4900164604187
actA_w2_s1_h20_archold_swc_only_activity_seed5678,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,swc_only_activity,5678,4,32,2,0.3,0.001,0.001,2691,110,0.3108635456456041,0.2452047944068908,0.1148846789904567,77.04675006866455
actL_w6_s1_h20_archnew_swc_only_activity_lkb2_seed100,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,100,2,64,2,0.2,0.001,0.001,2435,110,0.3718754057233659,0.3526963472366333,0.1070828988972782,72.24200296401978
actA_w3_s1_h20_archold_swc_only_activity_seed456,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,swc_only_activity,456,4,32,2,0.3,0.001,0.001,2570,110,0.3336195370760733,0.2673595428466797,0.1484575879568241,66.84036254882812
actA_w8_s1_h20_archnew_swc_only_activity_seed500,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window8_stride1.csv,next_20wk_weight_change,swc_only_activity,500,4,64,2,0.2,0.001,0.001,1990,104,0.3718269270014801,0.2661809802055359,0.1784865111430332,51.58320188522339
actL_w6_s1_h20_archnew_swc_only_activity_lkb8_seed9999,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,9999,8,64,2,0.2,0.001,0.001,1796,101,0.3917334859287278,0.38184894323349,0.1709408031466566,51.33184003829956
actB_w6_s1_h8_archold_swc_only_activity_seed100,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_8wk_weight_change,swc_only_activity,100,4,32,2,0.3,0.001,0.001,3467,116,0.1889000379114884,0.1333726406097412,0.1171932413062509,78.400949716568
actC_w6_s5_h20_archold_swc_only_activity_seed31337,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,swc_only_activity,31337,4,32,2,0.3,0.001,0.001,232,83,0.3340142241500362,0.1556339144706726,0.4157246950463186,9.997735261917114
actA_w8_s1_h20_archold_swc_only_activity_seed69,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window8_stride1.csv,next_20wk_weight_change,swc_only_activity,69,4,32,2,0.3,0.001,0.001,1990,104,0.3532671269784645,0.258110511302948,0.1537863958223727,55.31623339653015
actB_w6_s1_h4_archnew_swc_only_activity_seed200,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_4wk_weight_change,swc_only_activity,200,4,64,2,0.2,0.001,0.001,3893,118,0.1591873121241594,0.1554146885871887,0.1312997303585395,84.16531705856323
actC_w6_s3_h20_archold_swc_only_activity_seed3333,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,swc_only_activity,3333,4,32,2,0.3,0.001,0.001,558,95,0.3592334446021195,0.3685730218887329,0.2607244433043646,22.951186180114743
actL_w6_s1_h20_archold_swc_only_activity_lkb6_seed500,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,500,6,32,2,0.3,0.001,0.001,2002,104,0.3766665442271328,0.3288878560066223,0.2502363847606264,62.73097348213196
actA_w3_s1_h20_archold_swc_only_activity_seed5555,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,swc_only_activity,5555,4,32,2,0.3,0.001,0.001,2570,110,0.3364173916467824,0.2716026663780212,0.1428926688286658,63.00723290443421
